2024-12-05 11:34:08 - Ticketing System Started
2024-12-05 11:34:11 - Config file successfully loaded.
2024-12-05 11:34:14 - TicketPool initialized with max capacity: 15
2024-12-05 11:34:14 - Vendor thread 1 started.
2024-12-05 11:34:14 - Vendor thread 2 started.
2024-12-05 11:34:14 - Vendor thread 3 started.
2024-12-05 11:34:14 - Vendor thread 4 started.
2024-12-05 11:34:14 - Customer thread 1 started.
2024-12-05 11:34:14 - Customer thread 2 started.
2024-12-05 11:34:14 - Customer thread 3 started.
2024-12-05 11:34:14 - Customer thread 4 started.
2024-12-05 19:43:17 - Customer 2 bought ticket: 2, Tickets available: 0
2024-12-05 19:43:17 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:17 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:18 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:18 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:18 - Vendor-1 added ticket: 3, Tickets available: 1
2024-12-05 19:43:18 - Customer 1 bought ticket: 3, Tickets available: 0
2024-12-05 19:43:18 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:18 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:18 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:18 - Vendor-4 added ticket: 3, Tickets available: 1
2024-12-05 19:43:18 - Customer 2 bought ticket: 3, Tickets available: 0
2024-12-05 19:43:19 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:19 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:19 - Vendor-3 added ticket: 3, Tickets available: 1
2024-12-05 19:43:19 - Customer 3 bought ticket: 3, Tickets available: 0
2024-12-05 19:43:19 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:19 - Vendor-2 added ticket: 3, Tickets available: 1
2024-12-05 19:43:19 - Customer 4 bought ticket: 3, Tickets available: 0
2024-12-05 19:43:19 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:20 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:20 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:20 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:20 - Vendor-1 added ticket: 4, Tickets available: 1
2024-12-05 19:43:20 - Customer 1 bought ticket: 4, Tickets available: 0
2024-12-05 19:43:20 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:20 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:20 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:20 - Vendor-4 added ticket: 4, Tickets available: 1
2024-12-05 19:43:20 - Customer 4 bought ticket: 4, Tickets available: 0
2024-12-05 19:43:20 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:21 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:21 - Vendor-3 added ticket: 4, Tickets available: 1
2024-12-05 19:43:21 - Customer 2 bought ticket: 4, Tickets available: 0
2024-12-05 19:43:21 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:21 - Vendor-2 tried to add tickets but no tickets available.
2024-12-05 19:43:21 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:22 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:22 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-05 19:43:22 - Vendor-1 tried to add tickets but no tickets available.
2024-12-05 19:43:23 - Vendor-4 tried to add tickets but no tickets available.
2024-12-06 14:42:34 - Ticketing System Started
2024-12-06 14:42:49 - TicketPool initialized with max capacity: 10
2024-12-06 14:42:49 - Vendor thread 1 started.
2024-12-06 14:42:49 - Vendor thread 2 started.
2024-12-06 14:42:49 - Vendor thread 3 started.
2024-12-06 14:42:49 - Vendor thread 4 started.
2024-12-06 14:42:49 - Customer thread 1 started.
2024-12-06 14:42:49 - Customer thread 2 started.
2024-12-06 14:42:49 - Customer thread 3 started.
2024-12-06 14:42:49 - Customer thread 4 started.
2024-12-06 14:42:50 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:50 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:50 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:50 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:51 - Vendor-2 added ticket: 1, Tickets available: 1
2024-12-06 14:42:51 - Customer 2 bought ticket: 1, Tickets available: 0
2024-12-06 14:42:51 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:51 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:51 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:51 - Vendor-3 added ticket: 1, Tickets available: 1
2024-12-06 14:42:51 - Vendor-1 added ticket: 1, Tickets available: 2
2024-12-06 14:42:51 - Customer 1 bought ticket: 1, Tickets available: 1
2024-12-06 14:42:51 - Customer 4 bought ticket: 1, Tickets available: 0
2024-12-06 14:42:51 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:51 - Vendor-4 added ticket: 1, Tickets available: 1
2024-12-06 14:42:51 - Customer 3 bought ticket: 1, Tickets available: 0
2024-12-06 14:42:52 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:52 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:52 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:52 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:53 - Vendor-2 added ticket: 2, Tickets available: 1
2024-12-06 14:42:53 - Customer 2 bought ticket: 2, Tickets available: 0
2024-12-06 14:42:53 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:53 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:53 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:53 - Vendor-3 added ticket: 2, Tickets available: 1
2024-12-06 14:42:53 - Customer 1 bought ticket: 2, Tickets available: 0
2024-12-06 14:42:53 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:53 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:53 - Vendor-1 added ticket: 2, Tickets available: 1
2024-12-06 14:42:53 - Customer 4 bought ticket: 2, Tickets available: 0
2024-12-06 14:42:53 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:53 - Vendor-4 added ticket: 2, Tickets available: 1
2024-12-06 14:42:53 - Customer 3 bought ticket: 2, Tickets available: 0
2024-12-06 14:42:54 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:54 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:54 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:54 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:55 - Vendor-3 added ticket: 3, Tickets available: 1
2024-12-06 14:42:55 - Customer 2 bought ticket: 3, Tickets available: 0
2024-12-06 14:42:55 - Vendor-2 added ticket: 3, Tickets available: 1
2024-12-06 14:42:55 - Customer 3 bought ticket: 3, Tickets available: 0
2024-12-06 14:42:55 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:55 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:55 - Vendor-4 added ticket: 3, Tickets available: 1
2024-12-06 14:42:55 - Customer 1 bought ticket: 3, Tickets available: 0
2024-12-06 14:42:55 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:55 - Vendor-1 added ticket: 3, Tickets available: 1
2024-12-06 14:42:55 - Customer 4 bought ticket: 3, Tickets available: 0
2024-12-06 14:42:56 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:56 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:56 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:56 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:57 - Vendor-3 added ticket: 4, Tickets available: 1
2024-12-06 14:42:57 - Customer 3 bought ticket: 4, Tickets available: 0
2024-12-06 14:42:57 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:57 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:57 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:57 - Vendor-2 added ticket: 4, Tickets available: 1
2024-12-06 14:42:57 - Customer 1 bought ticket: 4, Tickets available: 0
2024-12-06 14:42:57 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:57 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:57 - Vendor-4 added ticket: 4, Tickets available: 1
2024-12-06 14:42:57 - Customer 2 bought ticket: 4, Tickets available: 0
2024-12-06 14:42:57 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:57 - Vendor-1 tried to add tickets but no tickets available.
2024-12-06 14:42:58 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:58 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:42:58 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:45:16 - Ticketing System Started
2024-12-06 14:46:38 - TicketPool initialized with max capacity: 10
2024-12-06 14:46:38 - Vendor thread 1 started.
2024-12-06 14:46:38 - Vendor thread 2 started.
2024-12-06 14:46:38 - Vendor thread 3 started.
2024-12-06 14:46:38 - Vendor thread 4 started.
2024-12-06 14:46:38 - Customer thread 1 started.
2024-12-06 14:46:38 - Customer thread 2 started.
2024-12-06 14:46:38 - Customer thread 3 started.
2024-12-06 14:46:38 - Customer thread 4 started.
2024-12-06 14:46:39 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:46:39 - Vendor-2 added ticket: 1, Tickets available: 1
2024-12-06 14:46:39 - Vendor-1 added ticket: 1, Tickets available: 2
2024-12-06 14:46:39 - Vendor-4 added ticket: 1, Tickets available: 3
2024-12-06 14:46:39 - Vendor-3 added ticket: 1, Tickets available: 4
2024-12-06 14:46:39 - Customer 3 bought ticket: 1, Tickets available: 3
2024-12-06 14:46:39 - Customer 1 bought ticket: 1, Tickets available: 2
2024-12-06 14:46:39 - Customer 2 bought ticket: 1, Tickets available: 1
2024-12-06 14:46:39 - Customer 4 bought ticket: 1, Tickets available: 0
2024-12-06 14:46:40 - Vendor-1 added ticket: 2, Tickets available: 1
2024-12-06 14:46:40 - Vendor-2 added ticket: 2, Tickets available: 2
2024-12-06 14:46:40 - Customer 4 bought ticket: 2, Tickets available: 1
2024-12-06 14:46:40 - Vendor-4 added ticket: 2, Tickets available: 2
2024-12-06 14:46:40 - Vendor-3 added ticket: 2, Tickets available: 3
2024-12-06 14:46:40 - Customer 3 bought ticket: 2, Tickets available: 2
2024-12-06 14:46:40 - Customer 1 bought ticket: 2, Tickets available: 1
2024-12-06 14:46:40 - Customer 2 bought ticket: 2, Tickets available: 0
2024-12-06 14:46:41 - Vendor-1 added ticket: 3, Tickets available: 1
2024-12-06 14:46:41 - Vendor-2 added ticket: 3, Tickets available: 2
2024-12-06 14:46:41 - Customer 4 bought ticket: 3, Tickets available: 1
2024-12-06 14:46:41 - Vendor-4 added ticket: 3, Tickets available: 2
2024-12-06 14:46:41 - Vendor-3 added ticket: 3, Tickets available: 3
2024-12-06 14:46:41 - Customer 3 bought ticket: 3, Tickets available: 2
2024-12-06 14:46:41 - Customer 1 bought ticket: 3, Tickets available: 1
2024-12-06 14:46:41 - Customer 2 bought ticket: 3, Tickets available: 0
2024-12-06 14:46:42 - Vendor-1 added ticket: 4, Tickets available: 1
2024-12-06 14:46:42 - Vendor-2 added ticket: 4, Tickets available: 2
2024-12-06 14:46:42 - Customer 4 bought ticket: 4, Tickets available: 1
2024-12-06 14:46:42 - Vendor-3 added ticket: 4, Tickets available: 2
2024-12-06 14:46:42 - Vendor-4 tried to add tickets but no tickets available.
2024-12-06 14:46:42 - Customer 2 bought ticket: 4, Tickets available: 1
2024-12-06 14:46:42 - Customer 1 bought ticket: 4, Tickets available: 0
2024-12-06 14:46:42 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:46:43 - Vendor-1 tried to add tickets but no tickets available.
2024-12-06 14:46:43 - Vendor-2 tried to add tickets but no tickets available.
2024-12-06 14:46:43 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:46:43 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:46:43 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:50:19 - Ticketing System Started
2024-12-06 14:50:31 - TicketPool initialized with max capacity: 5
2024-12-06 14:50:31 - Vendor thread 1 started.
2024-12-06 14:50:31 - Vendor thread 2 started.
2024-12-06 14:50:31 - Vendor thread 3 started.
2024-12-06 14:50:31 - Vendor thread 4 started.
2024-12-06 14:50:31 - Customer thread 1 started.
2024-12-06 14:50:31 - Customer thread 2 started.
2024-12-06 14:50:31 - Customer thread 3 started.
2024-12-06 14:50:31 - Customer thread 4 started.
2024-12-06 14:50:32 - Vendor-1 added ticket: 1, Tickets available: 1
2024-12-06 14:50:32 - Customer 4 bought ticket: 1, Tickets available: 0
2024-12-06 14:50:32 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:50:32 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:50:32 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:50:32 - Vendor-4 added ticket: 1, Tickets available: 1
2024-12-06 14:50:32 - Vendor-2 added ticket: 1, Tickets available: 2
2024-12-06 14:50:32 - Vendor-3 added ticket: 1, Tickets available: 3
2024-12-06 14:50:32 - Customer 1 bought ticket: 1, Tickets available: 2
2024-12-06 14:50:32 - Customer 3 bought ticket: 1, Tickets available: 1
2024-12-06 14:50:32 - Customer 2 bought ticket: 1, Tickets available: 0
2024-12-06 14:50:33 - Vendor-1 added ticket: 2, Tickets available: 1
2024-12-06 14:50:33 - Customer 4 bought ticket: 2, Tickets available: 0
2024-12-06 14:50:33 - Vendor-2 added ticket: 2, Tickets available: 1
2024-12-06 14:50:33 - Customer 1 bought ticket: 2, Tickets available: 0
2024-12-06 14:50:33 - Vendor-4 added ticket: 2, Tickets available: 1
2024-12-06 14:50:33 - Vendor-3 added ticket: 2, Tickets available: 2
2024-12-06 14:50:33 - Customer 2 bought ticket: 2, Tickets available: 1
2024-12-06 14:50:33 - Customer 3 bought ticket: 2, Tickets available: 0
2024-12-06 14:50:34 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:50:34 - Vendor-1 added ticket: 3, Tickets available: 1
2024-12-06 14:50:34 - Customer 4 bought ticket: 3, Tickets available: 0
2024-12-06 14:50:34 - Vendor-2 added ticket: 3, Tickets available: 1
2024-12-06 14:50:34 - Customer 1 bought ticket: 3, Tickets available: 0
2024-12-06 14:50:34 - Vendor-4 tried to add tickets but no tickets available.
2024-12-06 14:50:34 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:50:34 - Vendor-3 tried to add tickets but no tickets available.
2024-12-06 14:50:34 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:50:35 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:50:35 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:50:35 - Vendor-1 tried to add tickets but no tickets available.
2024-12-06 14:51:10 - Ticketing System Started
2024-12-06 14:51:42 - TicketPool initialized with max capacity: 10
2024-12-06 14:51:42 - Vendor thread 1 started.
2024-12-06 14:51:42 - Vendor thread 2 started.
2024-12-06 14:51:42 - Vendor thread 3 started.
2024-12-06 14:51:42 - Vendor thread 4 started.
2024-12-06 14:51:42 - Customer thread 1 started.
2024-12-06 14:51:42 - Customer thread 2 started.
2024-12-06 14:51:42 - Customer thread 3 started.
2024-12-06 14:51:42 - Customer thread 4 started.
2024-12-06 14:51:43 - Vendor-4 added ticket: 1, Tickets available: 1
2024-12-06 14:51:43 - Vendor-1 added ticket: 1, Tickets available: 2
2024-12-06 14:51:43 - Vendor-2 added ticket: 1, Tickets available: 3
2024-12-06 14:51:43 - Vendor-3 added ticket: 1, Tickets available: 4
2024-12-06 14:51:44 - Customer 1 bought ticket: 1, Tickets available: 3
2024-12-06 14:51:44 - Vendor-4 added ticket: 2, Tickets available: 4
2024-12-06 14:51:44 - Vendor-1 added ticket: 2, Tickets available: 5
2024-12-06 14:51:44 - Customer 2 bought ticket: 1, Tickets available: 4
2024-12-06 14:51:44 - Customer 4 bought ticket: 1, Tickets available: 3
2024-12-06 14:51:44 - Customer 3 bought ticket: 1, Tickets available: 2
2024-12-06 14:51:44 - Vendor-2 added ticket: 2, Tickets available: 3
2024-12-06 14:51:44 - Vendor-3 added ticket: 2, Tickets available: 4
2024-12-06 14:51:45 - Vendor-4 added ticket: 3, Tickets available: 5
2024-12-06 14:51:45 - Vendor-1 added ticket: 3, Tickets available: 6
2024-12-06 14:51:45 - Vendor-2 added ticket: 3, Tickets available: 7
2024-12-06 14:51:45 - Vendor-3 added ticket: 3, Tickets available: 8
2024-12-06 14:51:46 - Customer 1 bought ticket: 2, Tickets available: 7
2024-12-06 14:51:46 - Customer 2 bought ticket: 2, Tickets available: 6
2024-12-06 14:51:46 - Vendor-4 added ticket: 4, Tickets available: 7
2024-12-06 14:51:46 - Customer 4 bought ticket: 2, Tickets available: 6
2024-12-06 14:51:46 - Vendor-1 added ticket: 4, Tickets available: 7
2024-12-06 14:51:46 - Customer 3 bought ticket: 2, Tickets available: 6
2024-12-06 14:51:46 - Vendor-2 added ticket: 4, Tickets available: 7
2024-12-06 14:51:46 - Vendor-3 tried to add tickets but no tickets available.
2024-12-06 14:51:47 - Vendor-4 tried to add tickets but no tickets available.
2024-12-06 14:51:47 - Vendor-1 tried to add tickets but no tickets available.
2024-12-06 14:51:48 - Customer 2 bought ticket: 3, Tickets available: 6
2024-12-06 14:51:48 - Customer 4 bought ticket: 3, Tickets available: 5
2024-12-06 14:51:48 - Customer 1 bought ticket: 3, Tickets available: 4
2024-12-06 14:51:48 - Customer 3 bought ticket: 3, Tickets available: 3
2024-12-06 14:51:50 - Customer 2 bought ticket: 4, Tickets available: 2
2024-12-06 14:51:50 - Customer 4 bought ticket: 4, Tickets available: 1
2024-12-06 14:51:50 - Customer 1 bought ticket: 4, Tickets available: 0
2024-12-06 14:51:50 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:51:52 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:51:52 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:51:52 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 14:54:40 - Ticketing System Started
2024-12-06 14:58:10 - Ticketing System Started
2024-12-06 21:56:55 - Ticketing System Started
2024-12-06 21:57:18 - TicketPool initialized with max capacity: 10
2024-12-06 21:57:18 - Vendor thread 1 started.
2024-12-06 21:57:18 - Vendor thread 2 started.
2024-12-06 21:57:18 - Vendor thread 3 started.
2024-12-06 21:57:18 - Vendor thread 4 started.
2024-12-06 21:57:18 - Customer thread 1 started.
2024-12-06 21:57:18 - Customer thread 2 started.
2024-12-06 21:57:18 - Customer thread 3 started.
2024-12-06 21:57:18 - Customer thread 4 started.
2024-12-06 21:57:19 - Vendor-4 added ticket: 1, Tickets available: 1
2024-12-06 21:57:19 - Vendor-2 added ticket: 1, Tickets available: 2
2024-12-06 21:57:19 - Vendor-1 added ticket: 1, Tickets available: 3
2024-12-06 21:57:19 - Vendor-3 added ticket: 1, Tickets available: 4
2024-12-06 21:57:20 - Customer 4 bought ticket: 1, Tickets available: 3
2024-12-06 21:57:20 - Vendor-1 added ticket: 2, Tickets available: 4
2024-12-06 21:57:20 - Vendor-2 added ticket: 2, Tickets available: 5
2024-12-06 21:57:20 - Vendor-4 added ticket: 2, Tickets available: 6
2024-12-06 21:57:20 - Customer 1 bought ticket: 1, Tickets available: 5
2024-12-06 21:57:20 - Customer 2 bought ticket: 1, Tickets available: 4
2024-12-06 21:57:20 - Customer 3 bought ticket: 1, Tickets available: 3
2024-12-06 21:57:20 - Vendor-3 added ticket: 2, Tickets available: 4
2024-12-06 21:57:21 - Vendor-1 added ticket: 3, Tickets available: 5
2024-12-06 21:57:21 - Vendor-4 added ticket: 3, Tickets available: 6
2024-12-06 21:57:21 - Vendor-2 added ticket: 3, Tickets available: 7
2024-12-06 21:57:22 - Vendor-3 added ticket: 3, Tickets available: 8
2024-12-06 21:57:22 - Customer 4 bought ticket: 2, Tickets available: 7
2024-12-06 21:57:22 - Customer 1 bought ticket: 2, Tickets available: 6
2024-12-06 21:57:22 - Customer 2 bought ticket: 2, Tickets available: 5
2024-12-06 21:57:22 - Vendor-4 added ticket: 4, Tickets available: 6
2024-12-06 21:57:22 - Vendor-1 added ticket: 4, Tickets available: 7
2024-12-06 21:57:22 - Vendor-2 added ticket: 4, Tickets available: 8
2024-12-06 21:57:22 - Customer 3 bought ticket: 2, Tickets available: 7
2024-12-06 21:57:23 - Vendor-3 tried to add tickets but no tickets available.
2024-12-06 21:57:23 - Vendor-4 tried to add tickets but no tickets available.
2024-12-06 21:57:23 - Vendor-1 tried to add tickets but no tickets available.
2024-12-06 21:57:24 - Customer 1 bought ticket: 3, Tickets available: 6
2024-12-06 21:57:24 - Customer 2 bought ticket: 3, Tickets available: 5
2024-12-06 21:57:24 - Customer 4 bought ticket: 3, Tickets available: 4
2024-12-06 21:57:24 - Customer 3 bought ticket: 3, Tickets available: 3
2024-12-06 21:57:26 - Customer 1 bought ticket: 4, Tickets available: 2
2024-12-06 21:57:26 - Customer 4 bought ticket: 4, Tickets available: 1
2024-12-06 21:57:27 - Customer 3 bought ticket: 4, Tickets available: 0
2024-12-06 21:57:27 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 21:57:28 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 21:57:29 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-06 21:57:29 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 08:35:20 - Ticketing System Started
2024-12-07 08:35:47 - Ticketing System Started
2024-12-07 08:36:50 - Ticketing System Started
2024-12-07 08:37:03 - TicketPool initialized with max capacity: 10
2024-12-07 08:37:03 - Vendor thread 1 started.
2024-12-07 08:37:03 - Vendor thread 2 started.
2024-12-07 08:37:03 - Vendor thread 3 started.
2024-12-07 08:37:03 - Vendor thread 4 started.
2024-12-07 08:37:03 - Customer thread 1 started.
2024-12-07 08:37:03 - Customer thread 2 started.
2024-12-07 08:37:03 - Customer thread 3 started.
2024-12-07 08:37:03 - Customer thread 4 started.
2024-12-07 08:37:05 - Vendor-3 added ticket: 1, Tickets available: 1
2024-12-07 08:37:05 - Vendor-2 added ticket: 1, Tickets available: 2
2024-12-07 08:37:05 - Vendor-4 added ticket: 1, Tickets available: 3
2024-12-07 08:37:05 - Vendor-1 added ticket: 1, Tickets available: 4
2024-12-07 08:37:06 - Customer 4 bought ticket: 1, Tickets available: 3
2024-12-07 08:37:06 - Customer 1 bought ticket: 1, Tickets available: 2
2024-12-07 08:37:06 - Customer 2 bought ticket: 1, Tickets available: 1
2024-12-07 08:37:06 - Customer 3 bought ticket: 1, Tickets available: 0
2024-12-07 08:37:07 - Vendor-3 added ticket: 2, Tickets available: 1
2024-12-07 08:37:07 - Vendor-2 added ticket: 2, Tickets available: 2
2024-12-07 08:37:07 - Vendor-4 added ticket: 2, Tickets available: 3
2024-12-07 08:37:07 - Vendor-1 added ticket: 2, Tickets available: 4
2024-12-07 08:37:09 - Customer 1 bought ticket: 2, Tickets available: 3
2024-12-07 08:37:09 - Customer 4 bought ticket: 2, Tickets available: 2
2024-12-07 08:37:09 - Vendor-3 added ticket: 3, Tickets available: 3
2024-12-07 08:37:09 - Vendor-2 added ticket: 3, Tickets available: 4
2024-12-07 08:37:09 - Vendor-4 added ticket: 3, Tickets available: 5
2024-12-07 08:37:09 - Customer 3 bought ticket: 2, Tickets available: 4
2024-12-07 08:37:09 - Vendor-1 added ticket: 3, Tickets available: 5
2024-12-07 08:37:09 - Customer 2 bought ticket: 2, Tickets available: 4
2024-12-07 08:37:11 - Vendor-2 added ticket: 4, Tickets available: 5
2024-12-07 08:37:11 - Vendor-3 added ticket: 4, Tickets available: 6
2024-12-07 08:37:11 - Vendor-4 added ticket: 4, Tickets available: 7
2024-12-07 08:37:11 - Vendor-1 added ticket: 4, Tickets available: 8
2024-12-07 08:37:12 - Customer 4 bought ticket: 3, Tickets available: 7
2024-12-07 08:37:12 - Customer 3 bought ticket: 3, Tickets available: 6
2024-12-07 08:37:12 - Customer 1 bought ticket: 3, Tickets available: 5
2024-12-07 08:37:12 - Customer 2 bought ticket: 3, Tickets available: 4
2024-12-07 08:37:13 - Vendor-2 added ticket: 5, Tickets available: 5
2024-12-07 08:37:13 - Vendor-3 added ticket: 5, Tickets available: 6
2024-12-07 08:37:13 - Vendor-4 added ticket: 5, Tickets available: 7
2024-12-07 08:37:13 - Vendor-1 added ticket: 5, Tickets available: 8
2024-12-07 08:37:15 - Customer 4 bought ticket: 4, Tickets available: 7
2024-12-07 08:37:15 - Customer 3 bought ticket: 4, Tickets available: 6
2024-12-07 08:37:15 - Customer 1 bought ticket: 4, Tickets available: 5
2024-12-07 08:37:15 - Vendor-3 tried to add tickets but no tickets available.
2024-12-07 08:37:15 - Vendor-2 tried to add tickets but no tickets available.
2024-12-07 08:37:15 - Vendor-4 tried to add tickets but no tickets available.
2024-12-07 08:37:15 - Customer 2 bought ticket: 4, Tickets available: 4
2024-12-07 08:37:18 - Customer 4 bought ticket: 5, Tickets available: 3
2024-12-07 08:37:18 - Customer 3 bought ticket: 5, Tickets available: 2
2024-12-07 08:37:18 - Customer 1 bought ticket: 5, Tickets available: 1
2024-12-07 08:37:18 - Customer 2 bought ticket: 5, Tickets available: 0
2024-12-07 08:37:21 - Customer-4 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 08:37:21 - Customer-1 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 08:37:21 - Customer-3 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 08:37:21 - Customer-2 tried to buy a ticket but the pool is empty, waiting...
2024-12-07 09:13:40 - Ticketing System Started
2024-12-07 09:13:44 - Invalid input.
2024-12-07 09:13:44 - Ticket processing shut down.
2024-12-07 09:14:05 - Ticketing System Started
2024-12-07 09:14:08 - Invalid input.
2024-12-07 09:14:08 - Ticket processing shut down.
2024-12-07 09:19:29 - Ticketing System Started
2024-12-07 09:19:32 - Invalid input.
2024-12-07 09:19:32 - Ticket processing shut down.
2024-12-07 09:19:36 - Ticketing System Started
2024-12-07 09:19:44 - Invalid config file, exiting program.
2024-12-07 09:19:44 - Ticket processing shut down.
2024-12-07 09:19:51 - Ticketing System Started
2024-12-07 09:20:00 - Invalid config file, exiting program.
2024-12-07 09:20:00 - Ticket processing shut down.
